,key,values,quest_id
95,item14,Git,9060617e-ce95-11eb-bd26-7c67a234f601
96,item11,Excel,906073cb-ce95-11eb-acb0-7c67a234f601
97,item2,Python,906073cb-ce95-11eb-acb0-7c67a234f601
98,item3,Java,906073cb-ce95-11eb-acb0-7c67a234f601
99,item4,JavaScript,906073cc-ce95-11eb-aac4-7c67a234f601
100,item8,PHP,906073cc-ce95-11eb-aac4-7c67a234f601
101,item10,SQL,906073cc-ce95-11eb-aac4-7c67a234f601
102,item14,Git,906073cc-ce95-11eb-aac4-7c67a234f601
103,item11,Excel,906073cc-ce95-11eb-aac4-7c67a234f601
104,item11,Excel,90609554-ce95-11eb-a24a-7c67a234f601
105,item11,Excel,90609555-ce95-11eb-b61a-7c67a234f601
106,item11,Excel,9060c2e6-ce95-11eb-b8b8-7c67a234f601
107,item2,Python,9060cbb2-ce95-11eb-bac1-7c67a234f601
108,item11,Excel,9060cbb2-ce95-11eb-bac1-7c67a234f601
109,item1,R,9060e347-ce95-11eb-abbb-7c67a234f601
110,item11,Excel,9060e347-ce95-11eb-abbb-7c67a234f601
111,item11,Excel,90610a3c-ce95-11eb-a50e-7c67a234f601
112,item11,Excel,90611cd3-ce95-11eb-bebc-7c67a234f601
113,item4,JavaScript,90611cd4-ce95-11eb-a328-7c67a234f601
114,item11,Excel,90611cd4-ce95-11eb-a328-7c67a234f601
115,item11,Excel,9061312a-ce95-11eb-ba28-7c67a234f601
116,other,other,9061312a-ce95-11eb-ba28-7c67a234f601
117,item11,Excel,90614c17-ce95-11eb-b604-7c67a234f601
118,item3,Java,9061581f-ce95-11eb-af12-7c67a234f601
119,item8,PHP,9061581f-ce95-11eb-af12-7c67a234f601
120,item10,SQL,9061581f-ce95-11eb-af12-7c67a234f601
121,item11,Excel,9061581f-ce95-11eb-af12-7c67a234f601
122,other,other,9061581f-ce95-11eb-af12-7c67a234f601
123,item4,JavaScript,90615820-ce95-11eb-9088-7c67a234f601
124,item11,Excel,90615820-ce95-11eb-9088-7c67a234f601
125,item2,Python,90615820-ce95-11eb-9088-7c67a234f601
126,item3,Java,90615820-ce95-11eb-9088-7c67a234f601
127,item10,SQL,90615820-ce95-11eb-9088-7c67a234f601
128,item8,PHP,90615820-ce95-11eb-9088-7c67a234f601
129,other,other,90615820-ce95-11eb-9088-7c67a234f601
130,item2,Python,906178f8-ce95-11eb-95e9-7c67a234f601
131,item11,Excel,90617f12-ce95-11eb-a3c8-7c67a234f601
132,other,other,90617f12-ce95-11eb-a3c8-7c67a234f601
133,item11,Excel,90617f13-ce95-11eb-bc4e-7c67a234f601
134,item2,Python,90617f13-ce95-11eb-bc4e-7c67a234f601
135,item11,Excel,9061a61c-ce95-11eb-ba30-7c67a234f601
136,item1,R,9061a61d-ce95-11eb-a939-7c67a234f601
137,item2,Python,9061a61d-ce95-11eb-a939-7c67a234f601
138,item11,Excel,9061a61d-ce95-11eb-a939-7c67a234f601
139,item14,Git,9061a61d-ce95-11eb-a939-7c67a234f601
140,other,other,9061a61d-ce95-11eb-a939-7c67a234f601
141,item10,SQL,9061a61d-ce95-11eb-a939-7c67a234f601
142,item11,Excel,9061d752-ce95-11eb-afc7-7c67a234f601
143,item2,Python,9061d753-ce95-11eb-967a-7c67a234f601
144,item11,Excel,9061d753-ce95-11eb-967a-7c67a234f601
145,other,other,9061d753-ce95-11eb-967a-7c67a234f601
146,item10,SQL,9061d753-ce95-11eb-967a-7c67a234f601
147,item4,JavaScript,9061d754-ce95-11eb-a086-7c67a234f601
148,item3,Java,9061d754-ce95-11eb-a086-7c67a234f601
149,item10,SQL,9061d754-ce95-11eb-a086-7c67a234f601
150,item8,PHP,9061d754-ce95-11eb-a086-7c67a234f601
151,item11,Excel,9061d754-ce95-11eb-a086-7c67a234f601
152,item14,Git,9061d754-ce95-11eb-a086-7c67a234f601
153,item4,JavaScript,9061f3ee-ce95-11eb-a9d9-7c67a234f601
154,item3,Java,9061f3ee-ce95-11eb-a9d9-7c67a234f601
155,item11,Excel,9061f3ee-ce95-11eb-a9d9-7c67a234f601
156,item11,Excel,90620452-ce95-11eb-9ec8-7c67a234f601
157,item10,SQL,90620453-ce95-11eb-bb57-7c67a234f601
158,item11,Excel,90620453-ce95-11eb-bb57-7c67a234f601
159,item8,PHP,90620453-ce95-11eb-bb57-7c67a234f601
160,item4,JavaScript,90620453-ce95-11eb-bb57-7c67a234f601
161,item12,Bash,90621ae1-ce95-11eb-8a7d-7c67a234f601
162,item11,Excel,90621ae1-ce95-11eb-8a7d-7c67a234f601
163,item10,SQL,90621ae1-ce95-11eb-8a7d-7c67a234f601
164,item2,Python,90622d22-ce95-11eb-a50b-7c67a234f601
165,item8,PHP,90622d22-ce95-11eb-a50b-7c67a234f601
166,item11,Excel,90622d22-ce95-11eb-a50b-7c67a234f601
167,other,other,90622d22-ce95-11eb-a50b-7c67a234f601
168,item4,JavaScript,90622d23-ce95-11eb-8598-7c67a234f601
169,item11,Excel,906241d4-ce95-11eb-a1eb-7c67a234f601
170,item13,PowerBI or Tableau,906241d4-ce95-11eb-a1eb-7c67a234f601
171,item3,Java,906241d5-ce95-11eb-9850-7c67a234f601
172,item8,PHP,906241d5-ce95-11eb-9850-7c67a234f601
173,item10,SQL,906241d5-ce95-11eb-9850-7c67a234f601
174,item11,Excel,906241d5-ce95-11eb-9850-7c67a234f601
175,item14,Git,906241d5-ce95-11eb-9850-7c67a234f601
176,item4,JavaScript,906241d5-ce95-11eb-9850-7c67a234f601
177,item10,SQL,90625b11-ce95-11eb-b351-7c67a234f601
178,item8,PHP,90625b11-ce95-11eb-b351-7c67a234f601
179,item4,JavaScript,90625b11-ce95-11eb-b351-7c67a234f601
180,item3,Java,90625b11-ce95-11eb-b351-7c67a234f601
181,item2,Python,90625b11-ce95-11eb-b351-7c67a234f601
182,item11,Excel,90625b11-ce95-11eb-b351-7c67a234f601
183,item14,Git,90625b11-ce95-11eb-b351-7c67a234f601
184,item10,SQL,90626928-ce95-11eb-8f5e-7c67a234f601
185,item3,Java,90626928-ce95-11eb-8f5e-7c67a234f601
186,item2,Python,90626928-ce95-11eb-8f5e-7c67a234f601
187,item11,Excel,90626928-ce95-11eb-8f5e-7c67a234f601
188,item11,Excel,90626929-ce95-11eb-86fe-7c67a234f601
189,item2,Python,9062692a-ce95-11eb-8ab8-7c67a234f601
190,other,other,9062692a-ce95-11eb-8ab8-7c67a234f601
191,item11,Excel,90628a02-ce95-11eb-9291-7c67a234f601
192,item11,Excel,90628fbe-ce95-11eb-bb9e-7c67a234f601
193,item1,R,90628fbf-ce95-11eb-819c-7c67a234f601
194,item2,Python,90628fbf-ce95-11eb-819c-7c67a234f601
195,item10,SQL,90628fbf-ce95-11eb-819c-7c67a234f601
196,item13,PowerBI or Tableau,90628fbf-ce95-11eb-819c-7c67a234f601
197,item11,Excel,90628fbf-ce95-11eb-819c-7c67a234f601
198,item2,Python,90628fc0-ce95-11eb-8dae-7c67a234f601
199,item8,PHP,90628fc0-ce95-11eb-8dae-7c67a234f601
200,item10,SQL,90628fc0-ce95-11eb-8dae-7c67a234f601
201,item11,Excel,90628fc0-ce95-11eb-8dae-7c67a234f601
202,item14,Git,90628fc0-ce95-11eb-8dae-7c67a234f601
203,item3,Java,9062b753-ce95-11eb-8959-7c67a234f601
204,item11,Excel,9062b754-ce95-11eb-b31e-7c67a234f601
205,item11,Excel,9062b755-ce95-11eb-85a2-7c67a234f601
206,item11,Excel,9062ddb1-ce95-11eb-bd2f-7c67a234f601
207,item4,JavaScript,9062ddb2-ce95-11eb-89d0-7c67a234f601
208,item8,PHP,9062ddb2-ce95-11eb-89d0-7c67a234f601
209,item10,SQL,9062ddb2-ce95-11eb-89d0-7c67a234f601
210,item3,Java,9062ddb2-ce95-11eb-89d0-7c67a234f601
211,item14,Git,9062ddb2-ce95-11eb-89d0-7c67a234f601
212,item11,Excel,9062ddb3-ce95-11eb-acc8-7c67a234f601
213,item3,Java,9062ddb3-ce95-11eb-acc8-7c67a234f601
214,item1,R,906304a6-ce95-11eb-b475-7c67a234f601
215,item3,Java,906304a6-ce95-11eb-b475-7c67a234f601
216,item4,JavaScript,906304a6-ce95-11eb-b475-7c67a234f601
217,item8,PHP,906304a6-ce95-11eb-b475-7c67a234f601
218,item14,Git,906304a6-ce95-11eb-b475-7c67a234f601
219,item11,Excel,906304a6-ce95-11eb-b475-7c67a234f601
220,item10,SQL,906304a6-ce95-11eb-b475-7c67a234f601
221,item3,Java,906304a7-ce95-11eb-b805-7c67a234f601
222,item10,SQL,906304a7-ce95-11eb-b805-7c67a234f601
223,item8,PHP,906304a7-ce95-11eb-b805-7c67a234f601
224,item4,JavaScript,90632b9f-ce95-11eb-bb7f-7c67a234f601
225,item11,Excel,90632b9f-ce95-11eb-bb7f-7c67a234f601
226,other,other,90632ba0-ce95-11eb-b7c2-7c67a234f601
227,item4,JavaScript,9063799a-ce95-11eb-b32b-7c67a234f601
228,item3,Java,9063799a-ce95-11eb-b32b-7c67a234f601
229,item8,PHP,9063799a-ce95-11eb-b32b-7c67a234f601
230,item10,SQL,9063799a-ce95-11eb-b32b-7c67a234f601
231,item11,Excel,9063799a-ce95-11eb-b32b-7c67a234f601
232,item12,Bash,9063799a-ce95-11eb-b32b-7c67a234f601
233,item3,Java,9063a260-ce95-11eb-87e8-7c67a234f601
234,item8,PHP,9063a260-ce95-11eb-87e8-7c67a234f601
235,item11,Excel,9063a260-ce95-11eb-87e8-7c67a234f601
236,item14,Git,9063a260-ce95-11eb-87e8-7c67a234f601
237,item11,Excel,9063c77d-ce95-11eb-a120-7c67a234f601
238,other,other,9063c77d-ce95-11eb-a120-7c67a234f601
239,other,other,9063c77e-ce95-11eb-81b3-7c67a234f601
240,item11,Excel,9063c77e-ce95-11eb-81b3-7c67a234f601
241,item8,PHP,9063ee76-ce95-11eb-a84b-7c67a234f601
242,item10,SQL,9063ee76-ce95-11eb-a84b-7c67a234f601
243,item11,Excel,9063ee76-ce95-11eb-a84b-7c67a234f601
244,item3,Java,9063ee76-ce95-11eb-a84b-7c67a234f601
245,item14,Git,9063ee76-ce95-11eb-a84b-7c67a234f601
246,item4,JavaScript,9063ee77-ce95-11eb-9098-7c67a234f601
247,item14,Git,9063ee78-ce95-11eb-a8d6-7c67a234f601
248,item10,SQL,9063ee78-ce95-11eb-a8d6-7c67a234f601
249,item4,JavaScript,9063ee78-ce95-11eb-a8d6-7c67a234f601
250,other,other,9063ee78-ce95-11eb-a8d6-7c67a234f601
251,item1,R,9063ee78-ce95-11eb-a8d6-7c67a234f601
252,item8,PHP,90642613-ce95-11eb-8b26-7c67a234f601
253,item3,Java,90642613-ce95-11eb-8b26-7c67a234f601
254,item10,SQL,90642613-ce95-11eb-8b26-7c67a234f601
255,item11,Excel,90642613-ce95-11eb-8b26-7c67a234f601
256,item4,JavaScript,90642613-ce95-11eb-8b26-7c67a234f601
257,item10,SQL,90642614-ce95-11eb-8db0-7c67a234f601
258,item11,Excel,90642614-ce95-11eb-8db0-7c67a234f601
259,item3,Java,90642614-ce95-11eb-8db0-7c67a234f601
260,item8,PHP,90642614-ce95-11eb-8db0-7c67a234f601
261,item2,Python,90643c59-ce95-11eb-aec2-7c67a234f601
262,item3,Java,90643c59-ce95-11eb-aec2-7c67a234f601
263,item11,Excel,90643c59-ce95-11eb-aec2-7c67a234f601
264,item14,Git,90643c59-ce95-11eb-aec2-7c67a234f601
265,item10,SQL,90643c59-ce95-11eb-aec2-7c67a234f601
266,item8,PHP,90643c59-ce95-11eb-aec2-7c67a234f601
267,item3,Java,90643c5a-ce95-11eb-b510-7c67a234f601
268,item4,JavaScript,90643c5a-ce95-11eb-b510-7c67a234f601
269,item8,PHP,90643c5a-ce95-11eb-b510-7c67a234f601
270,item11,Excel,90646353-ce95-11eb-9f27-7c67a234f601
271,other,other,90646353-ce95-11eb-9f27-7c67a234f601
272,item2,Python,90646354-ce95-11eb-a5c9-7c67a234f601
273,item11,Excel,90646354-ce95-11eb-a5c9-7c67a234f601
274,item11,Excel,90646355-ce95-11eb-ae9f-7c67a234f601
275,item11,Excel,9064923a-ce95-11eb-a2ad-7c67a234f601
276,item3,Java,9064923a-ce95-11eb-a2ad-7c67a234f601
277,item10,SQL,9064923b-ce95-11eb-a771-7c67a234f601
278,item3,Java,9064923b-ce95-11eb-a771-7c67a234f601
279,item4,JavaScript,9064b6be-ce95-11eb-b2ac-7c67a234f601
280,item8,PHP,9064b6be-ce95-11eb-b2ac-7c67a234f601
281,item11,Excel,9064b6be-ce95-11eb-b2ac-7c67a234f601
282,item11,Excel,9064c427-ce95-11eb-9d48-7c67a234f601
283,item3,Java,9064c428-ce95-11eb-a021-7c67a234f601
284,item4,JavaScript,9064c428-ce95-11eb-a021-7c67a234f601
285,item8,PHP,9064c428-ce95-11eb-a021-7c67a234f601
286,item10,SQL,9064c428-ce95-11eb-a021-7c67a234f601
287,other,other,9064c428-ce95-11eb-a021-7c67a234f601
288,item1,R,9064d839-ce95-11eb-8172-7c67a234f601
289,item10,SQL,9064d839-ce95-11eb-8172-7c67a234f601
290,item11,Excel,9064d839-ce95-11eb-8172-7c67a234f601
291,item10,SQL,9064d83a-ce95-11eb-9bef-7c67a234f601
292,item11,Excel,9064d83a-ce95-11eb-9bef-7c67a234f601
293,item11,Excel,9064d83b-ce95-11eb-a034-7c67a234f601
294,item10,SQL,9064d83b-ce95-11eb-a034-7c67a234f601
295,item13,PowerBI or Tableau,9064d83b-ce95-11eb-a034-7c67a234f601
296,item3,Java,9064d83b-ce95-11eb-a034-7c67a234f601
297,item8,PHP,9064d83b-ce95-11eb-a034-7c67a234f601
298,item1,R,9064d83c-ce95-11eb-bc96-7c67a234f601
299,item9,VBA,9064d83c-ce95-11eb-bc96-7c67a234f601
300,item11,Excel,9064d83c-ce95-11eb-bc96-7c67a234f601
301,item11,Excel,9064ff26-ce95-11eb-8428-7c67a234f601
302,item1,R,9064ff27-ce95-11eb-aaa6-7c67a234f601
303,item2,Python,9064ff27-ce95-11eb-aaa6-7c67a234f601
304,item3,Java,9064ff27-ce95-11eb-aaa6-7c67a234f601
305,item10,SQL,9064ff27-ce95-11eb-aaa6-7c67a234f601
306,item11,Excel,9064ff27-ce95-11eb-aaa6-7c67a234f601
307,item13,PowerBI or Tableau,9064ff27-ce95-11eb-aaa6-7c67a234f601
308,item12,Bash,9064ff27-ce95-11eb-aaa6-7c67a234f601
309,item10,SQL,9064ff28-ce95-11eb-857f-7c67a234f601
310,item3,Java,9064ff28-ce95-11eb-857f-7c67a234f601
311,item11,Excel,9064ff2a-ce95-11eb-8430-7c67a234f601
312,item11,Excel,90652a93-ce95-11eb-a8af-7c67a234f601
313,item11,Excel,90652a94-ce95-11eb-892d-7c67a234f601
314,item11,Excel,90652a95-ce95-11eb-8845-7c67a234f601
315,item4,JavaScript,90652a95-ce95-11eb-8845-7c67a234f601
316,item3,Java,90652a95-ce95-11eb-8845-7c67a234f601
317,item1,R,90652a96-ce95-11eb-97b2-7c67a234f601
318,item2,Python,90652a96-ce95-11eb-97b2-7c67a234f601
319,item3,Java,90652a96-ce95-11eb-97b2-7c67a234f601
320,item10,SQL,90652a96-ce95-11eb-97b2-7c67a234f601
321,item11,Excel,90652a96-ce95-11eb-97b2-7c67a234f601
322,item8,PHP,90652a97-ce95-11eb-856d-7c67a234f601
323,item10,SQL,90652a97-ce95-11eb-856d-7c67a234f601
324,item11,Excel,90652a97-ce95-11eb-856d-7c67a234f601
325,item11,Excel,906555be-ce95-11eb-9d03-7c67a234f601
326,item11,Excel,906555bf-ce95-11eb-92ac-7c67a234f601
327,item11,Excel,906555c0-ce95-11eb-a091-7c67a234f601
328,other,other,906555c0-ce95-11eb-a091-7c67a234f601
329,item10,SQL,906555c1-ce95-11eb-95e0-7c67a234f601
330,item4,JavaScript,906555c1-ce95-11eb-95e0-7c67a234f601
331,item3,Java,906555c1-ce95-11eb-95e0-7c67a234f601
332,item2,Python,906555c1-ce95-11eb-95e0-7c67a234f601
333,item11,Excel,906555c1-ce95-11eb-95e0-7c67a234f601
334,item11,Excel,9065740c-ce95-11eb-968f-7c67a234f601
335,item1,R,9065740c-ce95-11eb-968f-7c67a234f601
336,item11,Excel,90658229-ce95-11eb-ab19-7c67a234f601
337,item11,Excel,9065822a-ce95-11eb-9df5-7c67a234f601
338,item1,R,9065822b-ce95-11eb-a3e6-7c67a234f601
339,item2,Python,9065822b-ce95-11eb-a3e6-7c67a234f601
340,item14,Git,9065822b-ce95-11eb-a3e6-7c67a234f601
341,item12,Bash,9065822b-ce95-11eb-a3e6-7c67a234f601
342,item11,Excel,9065822b-ce95-11eb-a3e6-7c67a234f601
343,item8,PHP,9065822b-ce95-11eb-a3e6-7c67a234f601
344,item2,Python,90659aff-ce95-11eb-bcbe-7c67a234f601
345,item11,Excel,90659aff-ce95-11eb-bcbe-7c67a234f601
346,item1,R,90659b00-ce95-11eb-9e8f-7c67a234f601
347,item3,Java,90659b00-ce95-11eb-9e8f-7c67a234f601
348,item2,Python,90659b00-ce95-11eb-9e8f-7c67a234f601
349,item11,Excel,90659b00-ce95-11eb-9e8f-7c67a234f601
350,item10,SQL,90659b01-ce95-11eb-b7ea-7c67a234f601
351,item11,Excel,90659b01-ce95-11eb-b7ea-7c67a234f601
352,item11,Excel,90659b02-ce95-11eb-a379-7c67a234f601
353,item2,Python,9065cffb-ce95-11eb-b326-7c67a234f601
354,item1,R,9065cffb-ce95-11eb-b326-7c67a234f601
355,item8,PHP,9065cffb-ce95-11eb-b326-7c67a234f601
356,item10,SQL,9065cffb-ce95-11eb-b326-7c67a234f601
357,item13,PowerBI or Tableau,9065cffb-ce95-11eb-b326-7c67a234f601
358,item11,Excel,9065cffb-ce95-11eb-b326-7c67a234f601
359,item14,Git,9065cffb-ce95-11eb-b326-7c67a234f601
360,other,other,9065cffb-ce95-11eb-b326-7c67a234f601
361,item11,Excel,9065e939-ce95-11eb-9702-7c67a234f601
362,item11,Excel,9065e93a-ce95-11eb-887d-7c67a234f601
363,item3,Java,9065e93a-ce95-11eb-887d-7c67a234f601
364,item4,JavaScript,9065e93a-ce95-11eb-887d-7c67a234f601
365,item8,PHP,90660fe1-ce95-11eb-a30e-7c67a234f601
366,item4,JavaScript,90660fe1-ce95-11eb-a30e-7c67a234f601
367,item3,Java,90660fe1-ce95-11eb-a30e-7c67a234f601
368,item10,SQL,90660fe1-ce95-11eb-a30e-7c67a234f601
369,item11,Excel,90660fe1-ce95-11eb-a30e-7c67a234f601
370,item2,Python,90660fe1-ce95-11eb-a30e-7c67a234f601
371,item11,Excel,90660fe2-ce95-11eb-a2b5-7c67a234f601
372,item13,PowerBI or Tableau,90660fe2-ce95-11eb-a2b5-7c67a234f601
373,item4,JavaScript,90660fe3-ce95-11eb-8747-7c67a234f601
374,item2,Python,90660fe3-ce95-11eb-8747-7c67a234f601
375,item11,Excel,906636ce-ce95-11eb-ba43-7c67a234f601
376,item13,PowerBI or Tableau,906636ce-ce95-11eb-ba43-7c67a234f601
377,item9,VBA,906636cf-ce95-11eb-8679-7c67a234f601
378,item10,SQL,906636cf-ce95-11eb-8679-7c67a234f601
379,item11,Excel,906636cf-ce95-11eb-8679-7c67a234f601
380,item13,PowerBI or Tableau,906636cf-ce95-11eb-8679-7c67a234f601
381,other,other,906636cf-ce95-11eb-8679-7c67a234f601
382,item11,Excel,906636d0-ce95-11eb-9875-7c67a234f601
383,item11,Excel,906636d1-ce95-11eb-8379-7c67a234f601
384,item11,Excel,90665dbc-ce95-11eb-8162-7c67a234f601
385,item11,Excel,90665dbd-ce95-11eb-bcc1-7c67a234f601
386,item2,Python,90665dbd-ce95-11eb-bcc1-7c67a234f601
387,item2,Python,90665dbe-ce95-11eb-b66a-7c67a234f601
388,item3,Java,90665dbf-ce95-11eb-a9b5-7c67a234f601
389,item10,SQL,90665dbf-ce95-11eb-a9b5-7c67a234f601
390,item11,Excel,90665dbf-ce95-11eb-a9b5-7c67a234f601
391,item2,Python,90665dc0-ce95-11eb-926f-7c67a234f601
392,item11,Excel,90665dc0-ce95-11eb-926f-7c67a234f601
393,item10,SQL,90665dc0-ce95-11eb-926f-7c67a234f601
394,item14,Git,90665dc0-ce95-11eb-926f-7c67a234f601
395,item3,Java,90665dc0-ce95-11eb-926f-7c67a234f601
396,item3,Java,90668798-ce95-11eb-86fc-7c67a234f601
397,item8,PHP,90668798-ce95-11eb-86fc-7c67a234f601
398,item10,SQL,90668798-ce95-11eb-86fc-7c67a234f601
399,item11,Excel,90668798-ce95-11eb-86fc-7c67a234f601
400,item11,Excel,90668799-ce95-11eb-b4ec-7c67a234f601
401,item3,Java,9066879a-ce95-11eb-bafa-7c67a234f601
402,item11,Excel,9066879b-ce95-11eb-9d4a-7c67a234f601
403,item10,SQL,9066879b-ce95-11eb-9d4a-7c67a234f601
404,item8,PHP,9066879b-ce95-11eb-9d4a-7c67a234f601
405,item3,Java,9066879b-ce95-11eb-9d4a-7c67a234f601
406,other,other,9066879b-ce95-11eb-9d4a-7c67a234f601
407,item1,R,9066abb5-ce95-11eb-aa16-7c67a234f601
408,item2,Python,9066abb5-ce95-11eb-aa16-7c67a234f601
